RBP	variable	value
USP36	hsa-mir-214	0
PATL1	hsa-mir-214	0
EDC3	hsa-mir-214	0
EDC4	hsa-mir-214	0.493827160493827
DCP1A	hsa-mir-214	0
DCP1B	hsa-mir-214	0
DCP2	hsa-mir-214	0
DDX3X	hsa-mir-214	1.51703206905488
DDX3Y	hsa-mir-214	0
HNRNPR	hsa-mir-214	1.46505024480102
SYNCRIP	hsa-mir-214	1.28109691380954
ZFR	hsa-mir-214	1.83876811594203
TRMT1L	hsa-mir-214	0
MSI1	hsa-mir-214	0
MSI2	hsa-mir-214	0.14903129657228
TRIM26	hsa-mir-214	0
SART3	hsa-mir-214	0
RBBP6	hsa-mir-214	0
CRTAP	hsa-mir-214	0
P3H1	hsa-mir-214	0
TRA2A	hsa-mir-214	2.45749665700601
TRA2B	hsa-mir-214	1.21697859425244
WWP1	hsa-mir-214	0
WWP2	hsa-mir-214	0
CPSF1	hsa-mir-214	0.781999041227229
CPSF2	hsa-mir-214	0
CPSF3	hsa-mir-214	0
CPSF4	hsa-mir-214	0
NUDT21	hsa-mir-214	0.997765006385696
CPSF6	hsa-mir-214	0
CPSF7	hsa-mir-214	0
CSTF2	hsa-mir-214	0
CSTF3	hsa-mir-214	0
FIP1L1	hsa-mir-214	0
WDR33	hsa-mir-214	0
SYMPK	hsa-mir-214	0.647249190938511
EPRS	hsa-mir-214	1.1447651497533
RARS	hsa-mir-214	4.45692411806128
IARS	hsa-mir-214	3.11483196032933
LARS	hsa-mir-214	0.587719298245614
DARS	hsa-mir-214	0.746715304485968
QARS	hsa-mir-214	0.158831003811944
MARS	hsa-mir-214	13.0745072996257
KARS	hsa-mir-214	0.671690694626474
AIMP1	hsa-mir-214	0.33167495854063
AIMP2	hsa-mir-214	0.22075055187638
ZNF385A	hsa-mir-214	0
LARP7	hsa-mir-214	1.06658541512324
DZIP3	hsa-mir-214	0
TIAL1	hsa-mir-214	0
MYEF2	hsa-mir-214	0
RBFOX2	hsa-mir-214	0.833333333333333
KNOP1	hsa-mir-214	0.740740740740741
DHX37	hsa-mir-214	2.09975056705522
DDX21	hsa-mir-214	2.84808869144722
LRPPRC	hsa-mir-214	11.7365408381096
RBM45	hsa-mir-214	0
RBMS1	hsa-mir-214	0
RBMS2	hsa-mir-214	0
HARS2	hsa-mir-214	0
SUGP2	hsa-mir-214	0.290697674418605
MATR3	hsa-mir-214	1.08730627841226
YBX3	hsa-mir-214	1.40209040652707
YBX1	hsa-mir-214	1.88860247885243
YBX2	hsa-mir-214	7.04014939309057
C1QBP	hsa-mir-214	2.11848204997171
PTBP1	hsa-mir-214	1.09742032801853
PTBP3	hsa-mir-214	0
FAM98A	hsa-mir-214	0.0815328169588259
FAM98B	hsa-mir-214	0
MTERF3	hsa-mir-214	0
PTCD3	hsa-mir-214	1.51515151515151
TRIM56	hsa-mir-214	0
PDCD11	hsa-mir-214	3.27953838373219
UPF1	hsa-mir-214	2.084991252235
NOL6	hsa-mir-214	3.39911022481355
ERAL1	hsa-mir-214	0.460829493087558
UTP20	hsa-mir-214	4.54970296749784
QKI	hsa-mir-214	0
PUF60	hsa-mir-214	0.377073906485671
LSM10	hsa-mir-214	0
LSM11	hsa-mir-214	0
CASC3	hsa-mir-214	0
NONO	hsa-mir-214	0.793958070621476
SFPQ	hsa-mir-214	1.41312744212921
ZNF106	hsa-mir-214	0
DDX49	hsa-mir-214	0.87719298245614
CELF2	hsa-mir-214	0
CELF1	hsa-mir-214	0.512667660208644
PIP5K1A	hsa-mir-214	0
EIF2AK2	hsa-mir-214	1.06627557547927
LARP6	hsa-mir-214	0
ZC3H10	hsa-mir-214	0
C9ORF114	hsa-mir-214	1.33512831165511
SF1	hsa-mir-214	0
PUM1	hsa-mir-214	0.491803278688525
PUM2	hsa-mir-214	0.714285714285714
ELAC1	hsa-mir-214	0
IGF2BP1	hsa-mir-214	14.2977697420845
IGF2BP2	hsa-mir-214	4.68423301808055
IGF2BP3	hsa-mir-214	7.6984361114971
PGAM5	hsa-mir-214	0.869565217391304
CSTF1	hsa-mir-214	0
LCORL	hsa-mir-214	0
NOL4L	hsa-mir-214	0
LIN28A	hsa-mir-221	0.610287707061901
LIN28B	hsa-mir-221	0.355871886120996
ZCCHC11	hsa-mir-221	0
ZCCHC6	hsa-mir-221	0
HNRNPL	hsa-mir-221	2.09659497934119
STRBP	hsa-mir-221	1.42913854595919
NUDT16L1	hsa-mir-221	0
GRSF1	hsa-mir-221	0
HNRNPF	hsa-mir-221	0.982651818138255
HNRNPH1	hsa-mir-221	0.950520168740197
HNRNPH2	hsa-mir-221	0.837048114741833
HNRNPH3	hsa-mir-221	0.417755363451
ADARB1	hsa-mir-221	0.232450023245002
ESRP1	hsa-mir-221	0
TRMT10C	hsa-mir-221	0
RBM4	hsa-mir-221	0.28410008071025
RBM4B	hsa-mir-221	0
RBM12B	hsa-mir-221	0
SLTM	hsa-mir-221	0
SAFB	hsa-mir-221	0
FUS	hsa-mir-221	1.45730572401485
TAF15	hsa-mir-221	2.60095169933004
RBM14	hsa-mir-221	1.93473492080852
DDX1	hsa-mir-221	1.65324120959683
APOBEC3B	hsa-mir-221	0.598020001005076
RTCB	hsa-mir-221	0.891350763456538
DDX23	hsa-mir-221	0
RBM47	hsa-mir-221	0
PRMT1	hsa-mir-221	1.46468036404923
RBM6	hsa-mir-221	0
SUGP1	hsa-mir-221	0
PLRG1	hsa-mir-221	0
CDC5L	hsa-mir-221	0
CDC40	hsa-mir-221	0
SF3A1	hsa-mir-221	0.327868852459016
SF3A3	hsa-mir-221	1.05820105820106
SF3B1	hsa-mir-221	1.52038410209458
SF3B2	hsa-mir-221	1.27114440045055
SF3B3	hsa-mir-221	1.50964412850083
SF3B4	hsa-mir-221	0.280373831775701
SF3B5	hsa-mir-221	0
U2SURP	hsa-mir-221	2.62241802099789
RBM10	hsa-mir-221	0
CHERP	hsa-mir-221	0
CCAR1	hsa-mir-221	0
RBM17	hsa-mir-221	0
RBM5	hsa-mir-221	0
AQR	hsa-mir-221	2.5
XAB2	hsa-mir-221	0
PAXBP1	hsa-mir-221	0
PURA	hsa-mir-221	0.960169398707605
PURB	hsa-mir-221	0
PLOD1	hsa-mir-221	0.798580301685892
HNRNPA0	hsa-mir-221	1.41422193664996
HNRNPA1	hsa-mir-221	1.11108007365207
HNRNPA2B1	hsa-mir-221	0.867085929025981
HNRNPA3	hsa-mir-221	1.13508834637883
HNRNPK	hsa-mir-221	1.16001845650219
KIN	hsa-mir-221	0
TRIM71	hsa-mir-221	0
G3BP2	hsa-mir-221	0.142585551330798
ZC3H7A	hsa-mir-221	0
ZC3H7B	hsa-mir-221	0
XRN1	hsa-mir-221	0
TRIM25	hsa-mir-221	3.03030303030303
ATXN2L	hsa-mir-221	0
ATXN2	hsa-mir-221	0
NUFIP2	hsa-mir-221	0
TTC3	hsa-mir-221	0
PAPD4	hsa-mir-221	0
ZC3H11A	hsa-mir-221	0
HNRNPM	hsa-mir-221	1.86190705765996
ZNF346	hsa-mir-221	0.997313818238371
RTCA	hsa-mir-221	0
DHX36	hsa-mir-221	0.485137216080955
USP36	hsa-mir-221	0
PATL1	hsa-mir-221	0
EDC3	hsa-mir-221	0
EDC4	hsa-mir-221	0
DCP1A	hsa-mir-221	0
DCP1B	hsa-mir-221	0
DCP2	hsa-mir-221	0
DDX3X	hsa-mir-221	1.40624696258249
DDX3Y	hsa-mir-221	0
HNRNPR	hsa-mir-221	1.5874175370828
SYNCRIP	hsa-mir-221	1.18195721589681
ZFR	hsa-mir-221	0
TRMT1L	hsa-mir-221	0
MSI1	hsa-mir-221	0.900900900900901
MSI2	hsa-mir-221	0.789956649918538
TRIM26	hsa-mir-221	0
SART3	hsa-mir-221	3.06766917293233
RBBP6	hsa-mir-221	0
CRTAP	hsa-mir-221	0
P3H1	hsa-mir-221	0
TRA2A	hsa-mir-221	4.02220870568786
TRA2B	hsa-mir-221	1.64166377675799
WWP1	hsa-mir-221	0
WWP2	hsa-mir-221	0
CPSF1	hsa-mir-221	0.625
CPSF2	hsa-mir-221	0
CPSF3	hsa-mir-221	0
CPSF4	hsa-mir-221	0
NUDT21	hsa-mir-221	1.14942528735632
CPSF6	hsa-mir-221	0
CPSF7	hsa-mir-221	0
CSTF2	hsa-mir-221	0
CSTF3	hsa-mir-221	0
FIP1L1	hsa-mir-221	1.73913043478261
WDR33	hsa-mir-221	0
SYMPK	hsa-mir-221	0
EPRS	hsa-mir-221	0.566289821344407
RARS	hsa-mir-221	2.09681342351452
IARS	hsa-mir-221	0.135374362178486
LARS	hsa-mir-221	0.315789473684211
DARS	hsa-mir-221	1.56470503120718
QARS	hsa-mir-221	0.203517402437934
MARS	hsa-mir-221	0.366842483335587
KARS	hsa-mir-221	0.229357798165138
AIMP1	hsa-mir-221	0
AIMP2	hsa-mir-221	0.33112582781457
ZNF385A	hsa-mir-221	0
LARP7	hsa-mir-221	0.998759025062399
DZIP3	hsa-mir-221	0
TIAL1	hsa-mir-221	0
MYEF2	hsa-mir-221	1.48305855806675
RBFOX2	hsa-mir-221	0.301204819277108
KNOP1	hsa-mir-221	0.206185567010309
DHX37	hsa-mir-221	0
DDX21	hsa-mir-221	1.68072330117129
LRPPRC	hsa-mir-221	0.406863400482071
RBM45	hsa-mir-221	0
RBMS1	hsa-mir-221	0
RBMS2	hsa-mir-221	0
HARS2	hsa-mir-221	0
SUGP2	hsa-mir-221	6.3868243461813
MATR3	hsa-mir-221	1.13982794247562
YBX3	hsa-mir-221	1.48818642376724
YBX1	hsa-mir-221	1.35016889967368
YBX2	hsa-mir-221	0.373482726423903
C1QBP	hsa-mir-221	1.81383545485718
PTBP1	hsa-mir-221	1.10531229188851
PTBP3	hsa-mir-221	0.345698362939742
FAM98A	hsa-mir-221	1.43516359365286
FAM98B	hsa-mir-221	0
MTERF3	hsa-mir-221	0
PTCD3	hsa-mir-221	0
TRIM56	hsa-mir-221	0
PDCD11	hsa-mir-221	1.67399686463323
UPF1	hsa-mir-221	1.16766895460935
NOL6	hsa-mir-221	0.343989769820972
ERAL1	hsa-mir-221	0.345622119815668
UTP20	hsa-mir-221	1.23441502476048
QKI	hsa-mir-221	0
PUF60	hsa-mir-221	1.2749414710199
LSM10	hsa-mir-221	0
LSM11	hsa-mir-221	0
CASC3	hsa-mir-221	0
NONO	hsa-mir-221	2.46222315776329
SFPQ	hsa-mir-221	1.55473521857346
ZNF106	hsa-mir-221	0
DDX49	hsa-mir-221	0
CELF2	hsa-mir-221	0
CELF1	hsa-mir-221	3.97830940988836
PIP5K1A	hsa-mir-221	0
EIF2AK2	hsa-mir-221	1.94516130860507
LARP6	hsa-mir-221	0
ZC3H10	hsa-mir-221	0
C9ORF114	hsa-mir-221	0.70846394984326
SF1	hsa-mir-221	0
PUM1	hsa-mir-221	0
PUM2	hsa-mir-221	0.357142857142857
ELAC1	hsa-mir-221	0
IGF2BP1	hsa-mir-221	1.5569808844955
IGF2BP2	hsa-mir-221	4.70656510674481
IGF2BP3	hsa-mir-221	3.40690082031907
PGAM5	hsa-mir-221	0
CSTF1	hsa-mir-221	0
LCORL	hsa-mir-221	0
NOL4L	hsa-mir-221	0
LIN28A	hsa-mir-222	0.697471665213601
LIN28B	hsa-mir-222	0
ZCCHC11	hsa-mir-222	0
ZCCHC6	hsa-mir-222	0
HNRNPL	hsa-mir-222	1.10112439483959
STRBP	hsa-mir-222	0
NUDT16L1	hsa-mir-222	0
GRSF1	hsa-mir-222	0
HNRNPF	hsa-mir-222	0.772776277574581
HNRNPH1	hsa-mir-222	0.99831269972144
HNRNPH2	hsa-mir-222	0.986664964481895
HNRNPH3	hsa-mir-222	0.516009193170054
ADARB1	hsa-mir-222	0.17921146953405
ESRP1	hsa-mir-222	0.469483568075117
TRMT10C	hsa-mir-222	0
RBM4	hsa-mir-222	0.838430240914569
RBM4B	hsa-mir-222	0
RBM12B	hsa-mir-222	0
SLTM	hsa-mir-222	0
SAFB	hsa-mir-222	0
FUS	hsa-mir-222	0.392431842353667
TAF15	hsa-mir-222	0.554852135141214
RBM14	hsa-mir-222	1.07863444739587
DDX1	hsa-mir-222	0.350989632341424
APOBEC3B	hsa-mir-222	0.810118190457871
RTCB	hsa-mir-222	0.893633358502873
DDX23	hsa-mir-222	0
RBM47	hsa-mir-222	0
PRMT1	hsa-mir-222	0.638763410502541
RBM6	hsa-mir-222	0
SUGP1	hsa-mir-222	0
PLRG1	hsa-mir-222	0
CDC5L	hsa-mir-222	0
CDC40	hsa-mir-222	0
SF3A1	hsa-mir-222	0
SF3A3	hsa-mir-222	0
SF3B1	hsa-mir-222	0.524267965694595
SF3B2	hsa-mir-222	0.147819660014782
SF3B3	hsa-mir-222	0.544065340740429
SF3B4	hsa-mir-222	0.586915887850467
SF3B5	hsa-mir-222	0
U2SURP	hsa-mir-222	0.169395821569735
RBM10	hsa-mir-222	0
CHERP	hsa-mir-222	0
CCAR1	hsa-mir-222	0
RBM17	hsa-mir-222	0
RBM5	hsa-mir-222	0
AQR	hsa-mir-222	0.588235294117647
XAB2	hsa-mir-222	0
PAXBP1	hsa-mir-222	0
PURA	hsa-mir-222	5.32040543596228
PURB	hsa-mir-222	0
PLOD1	hsa-mir-222	0.124223602484472
HNRNPA0	hsa-mir-222	1.21363697913878
HNRNPA1	hsa-mir-222	1.16229019004655
HNRNPA2B1	hsa-mir-222	0.968692525163531
HNRNPA3	hsa-mir-222	1.12258682620668
HNRNPK	hsa-mir-222	1.01478999614439
KIN	hsa-mir-222	0
TRIM71	hsa-mir-222	0
G3BP2	hsa-mir-222	0.142585551330798
ZC3H7A	hsa-mir-222	0
ZC3H7B	hsa-mir-222	0
XRN1	hsa-mir-222	0
TRIM25	hsa-mir-222	0
ATXN2L	hsa-mir-222	0
ATXN2	hsa-mir-222	0
NUFIP2	hsa-mir-222	0
TTC3	hsa-mir-222	0
PAPD4	hsa-mir-222	0.959327156843419
ZC3H11A	hsa-mir-222	0
HNRNPM	hsa-mir-222	0.845259913046088
ZNF346	hsa-mir-222	0.583662465545587
RTCA	hsa-mir-222	0.364298724954463
DHX36	hsa-mir-222	0.480669511976227
USP36	hsa-mir-222	0
PATL1	hsa-mir-222	0
EDC3	hsa-mir-222	0
EDC4	hsa-mir-222	0.493827160493827
DCP1A	hsa-mir-222	0
DCP1B	hsa-mir-222	0
DCP2	hsa-mir-222	0
DDX3X	hsa-mir-222	0.688361327399907
DDX3Y	hsa-mir-222	0
HNRNPR	hsa-mir-222	1.56994003902716
SYNCRIP	hsa-mir-222	1.102255830449
ZFR	hsa-mir-222	0.3125
TRMT1L	hsa-mir-222	0
MSI1	hsa-mir-222	0
MSI2	hsa-mir-222	0.672818885721951
TRIM26	hsa-mir-222	0
SART3	hsa-mir-222	0
RBBP6	hsa-mir-222	0
CRTAP	hsa-mir-222	0
P3H1	hsa-mir-222	0
TRA2A	hsa-mir-222	1.26360741950834
TRA2B	hsa-mir-222	2.24513749252812
WWP1	hsa-mir-222	0
WWP2	hsa-mir-222	0
CPSF1	hsa-mir-222	0
CPSF2	hsa-mir-222	0
CPSF3	hsa-mir-222	0
CPSF4	hsa-mir-222	0
NUDT21	hsa-mir-222	0
CPSF6	hsa-mir-222	0
CPSF7	hsa-mir-222	0
CSTF2	hsa-mir-222	0
CSTF3	hsa-mir-222	0
FIP1L1	hsa-mir-222	0
WDR33	hsa-mir-222	0
SYMPK	hsa-mir-222	0
EPRS	hsa-mir-222	0.256545191422181
RARS	hsa-mir-222	0
IARS	hsa-mir-222	0
LARS	hsa-mir-222	0
DARS	hsa-mir-222	1.27364196166821
QARS	hsa-mir-222	0.183823529411765
MARS	hsa-mir-222	0
KARS	hsa-mir-222	0
AIMP1	hsa-mir-222	6.83250414593698
AIMP2	hsa-mir-222	0.33112582781457
ZNF385A	hsa-mir-222	0
LARP7	hsa-mir-222	0.17446624086148
DZIP3	hsa-mir-222	0
TIAL1	hsa-mir-222	0
MYEF2	hsa-mir-222	0
RBFOX2	hsa-mir-222	0.208333333333333
KNOP1	hsa-mir-222	2.58154169236643
DHX37	hsa-mir-222	0
DDX21	hsa-mir-222	1.07398955688126
LRPPRC	hsa-mir-222	0.200418083043363
RBM45	hsa-mir-222	0
RBMS1	hsa-mir-222	0
RBMS2	hsa-mir-222	0.8
HARS2	hsa-mir-222	0
SUGP2	hsa-mir-222	0.603634515186174
MATR3	hsa-mir-222	0.976152046844524
YBX3	hsa-mir-222	0.81980089925054
YBX1	hsa-mir-222	1.38882767104253
YBX2	hsa-mir-222	0.560224089635854
C1QBP	hsa-mir-222	0.551915460568342
PTBP1	hsa-mir-222	1.84710514773764
PTBP3	hsa-mir-222	2.25649867374005
FAM98A	hsa-mir-222	1.09308163616157
FAM98B	hsa-mir-222	0.925925925925926
MTERF3	hsa-mir-222	0
PTCD3	hsa-mir-222	0
TRIM56	hsa-mir-222	0
PDCD11	hsa-mir-222	2.54822278246202
UPF1	hsa-mir-222	0.450383384203082
NOL6	hsa-mir-222	0
ERAL1	hsa-mir-222	0
UTP20	hsa-mir-222	2.1600904087279
QKI	hsa-mir-222	0
PUF60	hsa-mir-222	3.72323754676696
LSM10	hsa-mir-222	0
LSM11	hsa-mir-222	0
CASC3	hsa-mir-222	0
NONO	hsa-mir-222	1.77910069072431
SFPQ	hsa-mir-222	1.76734564746115
ZNF106	hsa-mir-222	0
DDX49	hsa-mir-222	0
CELF2	hsa-mir-222	0
CELF1	hsa-mir-222	0
PIP5K1A	hsa-mir-222	0
EIF2AK2	hsa-mir-222	3.92790101009186
LARP6	hsa-mir-222	0
ZC3H10	hsa-mir-222	0
C9ORF114	hsa-mir-222	0.625579240037071
SF1	hsa-mir-222	0
PUM1	hsa-mir-222	0
PUM2	hsa-mir-222	0
ELAC1	hsa-mir-222	0
IGF2BP1	hsa-mir-222	0.708384483421096
IGF2BP2	hsa-mir-222	1.14735051159713
IGF2BP3	hsa-mir-222	1.48961753974882
PGAM5	hsa-mir-222	0
CSTF1	hsa-mir-222	0
LCORL	hsa-mir-222	0
NOL4L	hsa-mir-222	0
LIN28A	hsa-mir-363	1.9180470793374
LIN28B	hsa-mir-363	0
ZCCHC11	hsa-mir-363	0
ZCCHC6	hsa-mir-363	0
HNRNPL	hsa-mir-363	1.05668112911384
STRBP	hsa-mir-363	0
NUDT16L1	hsa-mir-363	1.33094838253877
GRSF1	hsa-mir-363	0
HNRNPF	hsa-mir-363	1.31110212065479
HNRNPH1	hsa-mir-363	1.40714190864822
HNRNPH2	hsa-mir-363	1.46754542672156
HNRNPH3	hsa-mir-363	2.1128511041597
ADARB1	hsa-mir-363	0.139470013947001
ESRP1	hsa-mir-363	0.938967136150235
TRMT10C	hsa-mir-363	0
RBM4	hsa-mir-363	0.96741738255553
RBM4B	hsa-mir-363	0
RBM12B	hsa-mir-363	12.3456790123457
SLTM	hsa-mir-363	0
SAFB	hsa-mir-363	3.57142857142857
FUS	hsa-mir-363	2.03300171677993
TAF15	hsa-mir-363	4.18495946237597
RBM14	hsa-mir-363	2.74649894007055
DDX1	hsa-mir-363	2.75706270487932
APOBEC3B	hsa-mir-363	4.67045030606533
RTCB	hsa-mir-363	1.28679794186929
DDX23	hsa-mir-363	2.82352941176471
RBM47	hsa-mir-363	0
PRMT1	hsa-mir-363	0.363636363636364
RBM6	hsa-mir-363	0
SUGP1	hsa-mir-363	0
PLRG1	hsa-mir-363	0
CDC5L	hsa-mir-363	1.38888888888889
CDC40	hsa-mir-363	0
SF3A1	hsa-mir-363	1.57329009788026
SF3A3	hsa-mir-363	0
SF3B1	hsa-mir-363	1.60026666259013
SF3B2	hsa-mir-363	0.856534989362314
SF3B3	hsa-mir-363	1.50759820161196
SF3B4	hsa-mir-363	0.186915887850467
SF3B5	hsa-mir-363	0
U2SURP	hsa-mir-363	1.18380904225553
RBM10	hsa-mir-363	0
CHERP	hsa-mir-363	1.01010101010101
CCAR1	hsa-mir-363	0
RBM17	hsa-mir-363	0
RBM5	hsa-mir-363	0
AQR	hsa-mir-363	0
XAB2	hsa-mir-363	0
PAXBP1	hsa-mir-363	0
PURA	hsa-mir-363	0.313971742543171
PURB	hsa-mir-363	3.96825396825397
PLOD1	hsa-mir-363	1.43300798580302
HNRNPA0	hsa-mir-363	3.46656265837977
HNRNPA1	hsa-mir-363	2.54315417039702
HNRNPA2B1	hsa-mir-363	3.45137892509153
HNRNPA3	hsa-mir-363	3.44476658718997
HNRNPK	hsa-mir-363	0.972093543160152
KIN	hsa-mir-363	10.7142857142857
TRIM71	hsa-mir-363	0
G3BP2	hsa-mir-363	3.42370639775169
ZC3H7A	hsa-mir-363	0
ZC3H7B	hsa-mir-363	0
XRN1	hsa-mir-363	0
TRIM25	hsa-mir-363	1.01010101010101
ATXN2L	hsa-mir-363	1.42453135100194
ATXN2	hsa-mir-363	0
NUFIP2	hsa-mir-363	1.37627609235429
TTC3	hsa-mir-363	0
PAPD4	hsa-mir-363	2.84759182600697
ZC3H11A	hsa-mir-363	0
HNRNPM	hsa-mir-363	1.74520410566583
ZNF346	hsa-mir-363	1.92002360655333
RTCA	hsa-mir-363	0.850862090475834
DHX36	hsa-mir-363	1.22192413517911
USP36	hsa-mir-363	0
PATL1	hsa-mir-363	0
EDC3	hsa-mir-363	0
EDC4	hsa-mir-363	0.493827160493827
DCP1A	hsa-mir-363	0
DCP1B	hsa-mir-363	0
DCP2	hsa-mir-363	0
DDX3X	hsa-mir-363	1.60402943819145
DDX3Y	hsa-mir-363	7.69811517234198
HNRNPR	hsa-mir-363	2.08599436142489
SYNCRIP	hsa-mir-363	1.43570584007092
ZFR	hsa-mir-363	1.96401874532804
TRMT1L	hsa-mir-363	0
MSI1	hsa-mir-363	0
MSI2	hsa-mir-363	0.287533184976058
TRIM26	hsa-mir-363	0
SART3	hsa-mir-363	0
RBBP6	hsa-mir-363	0
CRTAP	hsa-mir-363	0
P3H1	hsa-mir-363	0
TRA2A	hsa-mir-363	3.99584076054664
TRA2B	hsa-mir-363	1.40334624783359
WWP1	hsa-mir-363	0
WWP2	hsa-mir-363	0
CPSF1	hsa-mir-363	0
CPSF2	hsa-mir-363	0
CPSF3	hsa-mir-363	0
CPSF4	hsa-mir-363	0
NUDT21	hsa-mir-363	0.766283524904214
CPSF6	hsa-mir-363	0
CPSF7	hsa-mir-363	0
CSTF2	hsa-mir-363	0
CSTF3	hsa-mir-363	0
FIP1L1	hsa-mir-363	0
WDR33	hsa-mir-363	0
SYMPK	hsa-mir-363	1.0752688172043
EPRS	hsa-mir-363	0.658111786910629
RARS	hsa-mir-363	0.324286047653151
IARS	hsa-mir-363	0.492641554230338
LARS	hsa-mir-363	0.315789473684211
DARS	hsa-mir-363	0.805968388193344
QARS	hsa-mir-363	1.38888888888889
MARS	hsa-mir-363	1.03304401609316
KARS	hsa-mir-363	0.351624689321834
AIMP1	hsa-mir-363	0
AIMP2	hsa-mir-363	0
ZNF385A	hsa-mir-363	0
LARP7	hsa-mir-363	0.24942750151303
DZIP3	hsa-mir-363	0
TIAL1	hsa-mir-363	0
MYEF2	hsa-mir-363	2.56757437290545
RBFOX2	hsa-mir-363	0.660140562248996
KNOP1	hsa-mir-363	0
DHX37	hsa-mir-363	0.377358490566038
DDX21	hsa-mir-363	1.4654754479538
LRPPRC	hsa-mir-363	0.556733693765892
RBM45	hsa-mir-363	0
RBMS1	hsa-mir-363	0
RBMS2	hsa-mir-363	0
HARS2	hsa-mir-363	0
SUGP2	hsa-mir-363	0.753660637381568
MATR3	hsa-mir-363	1.06810771166256
YBX3	hsa-mir-363	0.943416509186876
YBX1	hsa-mir-363	1.06454095842134
YBX2	hsa-mir-363	0.466853408029879
C1QBP	hsa-mir-363	0.160901045856798
PTBP1	hsa-mir-363	0.785676483613979
PTBP3	hsa-mir-363	0.0862068965517241
FAM98A	hsa-mir-363	1.95888950355387
FAM98B	hsa-mir-363	0
MTERF3	hsa-mir-363	0
PTCD3	hsa-mir-363	0.826446280991736
TRIM56	hsa-mir-363	0
PDCD11	hsa-mir-363	0.702370121853115
UPF1	hsa-mir-363	3.82503970513979
NOL6	hsa-mir-363	0.588575393154487
ERAL1	hsa-mir-363	0
UTP20	hsa-mir-363	0.198340918815887
QKI	hsa-mir-363	0
PUF60	hsa-mir-363	0.245098039215686
LSM10	hsa-mir-363	0
LSM11	hsa-mir-363	0
CASC3	hsa-mir-363	0
NONO	hsa-mir-363	4.11456266125509
SFPQ	hsa-mir-363	4.70280438014337
ZNF106	hsa-mir-363	0
DDX49	hsa-mir-363	0
CELF2	hsa-mir-363	6.03146853146853
CELF1	hsa-mir-363	2.18195233197693
PIP5K1A	hsa-mir-363	0
EIF2AK2	hsa-mir-363	0.832281312453263
LARP6	hsa-mir-363	0
ZC3H10	hsa-mir-363	0
C9ORF114	hsa-mir-363	0
SF1	hsa-mir-363	0
PUM1	hsa-mir-363	0
PUM2	hsa-mir-363	0
ELAC1	hsa-mir-363	0
IGF2BP1	hsa-mir-363	1.28648199858916
IGF2BP2	hsa-mir-363	0.585806974518719
IGF2BP3	hsa-mir-363	0.547803702898972
PGAM5	hsa-mir-363	0
CSTF1	hsa-mir-363	0
LCORL	hsa-mir-363	0
NOL4L	hsa-mir-363	0
LIN28A	hsa-mir-429	0.871839581517001
LIN28B	hsa-mir-429	1.06761565836299
ZCCHC11	hsa-mir-429	0
ZCCHC6	hsa-mir-429	0
HNRNPL	hsa-mir-429	0.617267786196681
STRBP	hsa-mir-429	0.179085385353374
NUDT16L1	hsa-mir-429	0
GRSF1	hsa-mir-429	0
HNRNPF	hsa-mir-429	0.662228055060814
HNRNPH1	hsa-mir-429	0.903394856680833
HNRNPH2	hsa-mir-429	0.549170753579842
HNRNPH3	hsa-mir-429	0.19868396881067
ADARB1	hsa-mir-429	0
ESRP1	hsa-mir-429	0
TRMT10C	hsa-mir-429	0
RBM4	hsa-mir-429	0.960116464295707
RBM4B	hsa-mir-429	0
RBM12B	hsa-mir-429	0
SLTM	hsa-mir-429	0
SAFB	hsa-mir-429	0
FUS	hsa-mir-429	0.561207764956835
TAF15	hsa-mir-429	0.450216475685205
RBM14	hsa-mir-429	1.18840447670839
DDX1	hsa-mir-429	0.0216192844016863
APOBEC3B	hsa-mir-429	0.144300144300144
RTCB	hsa-mir-429	0.234884958278722
DDX23	hsa-mir-429	2.38095238095238
RBM47	hsa-mir-429	0
PRMT1	hsa-mir-429	0
RBM6	hsa-mir-429	0
SUGP1	hsa-mir-429	0
PLRG1	hsa-mir-429	0
CDC5L	hsa-mir-429	0.925925925925926
CDC40	hsa-mir-429	0
SF3A1	hsa-mir-429	0
SF3A3	hsa-mir-429	3.828197945845
SF3B1	hsa-mir-429	1.24877633476049
SF3B2	hsa-mir-429	1.30802098240938
SF3B3	hsa-mir-429	1.38287022939825
SF3B4	hsa-mir-429	0.592873831775701
SF3B5	hsa-mir-429	0
U2SURP	hsa-mir-429	0.169923534409516
RBM10	hsa-mir-429	0
CHERP	hsa-mir-429	0
CCAR1	hsa-mir-429	0
RBM17	hsa-mir-429	0
RBM5	hsa-mir-429	0
AQR	hsa-mir-429	0.471698113207547
XAB2	hsa-mir-429	0
PAXBP1	hsa-mir-429	0
PURA	hsa-mir-429	0.803183527436019
PURB	hsa-mir-429	0
PLOD1	hsa-mir-429	0
HNRNPA0	hsa-mir-429	0.223222252718447
HNRNPA1	hsa-mir-429	0.633120314581012
HNRNPA2B1	hsa-mir-429	0.620841166570278
HNRNPA3	hsa-mir-429	0.384531154196106
HNRNPK	hsa-mir-429	0.932788793028027
KIN	hsa-mir-429	0
TRIM71	hsa-mir-429	0
G3BP2	hsa-mir-429	0.142585551330798
ZC3H7A	hsa-mir-429	0
ZC3H7B	hsa-mir-429	0
XRN1	hsa-mir-429	5.26315789473684
TRIM25	hsa-mir-429	0
